model,capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_180_normalized,smart_180_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_254_normalized,smart_254_raw,failure
18,8001563400000.0,77.0,45680944.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,92.0,1574244200.0,100.0,0.0,47.0,46756.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,89.0,23659.0,100.0,10.0,66.0,68254.0,36.0,36.0,77.0,45680944.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46718.0,100.0,86693100000.0,100.0,375972070000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,80.0,92030040.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,92.0,1560175700.0,100.0,0.0,47.0,46751.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,96.0,8813.0,100.0,10.0,66.0,69101.0,31.0,31.0,80.0,92030040.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46710.0,100.0,85437260000.0,100.0,398228130000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,74.0,26959104.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,1066214600.0,100.0,0.0,47.0,46752.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,92.0,16823.0,100.0,8.0,66.0,69579.0,35.0,35.0,74.0,26959104.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46709.0,100.0,86172120000.0,100.0,393730520000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,66.0,4340480.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,91.0,1320458200.0,100.0,0.0,47.0,46747.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,93.0,15999.0,100.0,6.0,63.0,75934.0,28.0,28.0,66.0,4340480.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46706.0,100.0,85301890000.0,100.0,377953700000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,82.0,160579490.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,1028149100.0,100.0,0.0,47.0,46747.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,83.0,35823.0,100.0,8.0,64.0,73856.0,31.0,31.0,82.0,160579490.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46706.0,100.0,87012210000.0,100.0,390507820000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,77.0,55531150.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,93.0,2133525800.0,100.0,0.0,47.0,46749.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,86.0,29122.0,100.0,11.0,63.0,75920.0,31.0,31.0,77.0,55531150.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46710.0,100.0,86230080000.0,100.0,387010130000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,75.0,29459072.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,92.0,1621035500.0,100.0,0.0,47.0,46745.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,84.0,32713.0,100.0,19.0,67.0,66580.0,26.0,26.0,75.0,29459072.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46701.0,100.0,86994360000.0,100.0,361110900000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,84.0,230641760.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,8.0,91.0,1372723300.0,100.0,0.0,47.0,46745.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,89.0,23318.0,100.0,9.0,60.0,81479.0,27.0,27.0,84.0,230641760.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46700.0,100.0,85145740000.0,100.0,370785220000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,79.0,80921944.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,93.0,1920507500.0,100.0,0.0,47.0,46748.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,86.0,29582.0,100.0,6.0,61.0,78253.0,31.0,31.0,79.0,80921944.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46706.0,100.0,85635190000.0,100.0,391726000000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,74.0,26332264.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,94.0,2753224700.0,100.0,0.0,47.0,46745.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,88.0,25471.0,100.0,12.0,67.0,67108.0,26.0,26.0,74.0,26332264.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46705.0,100.0,87258870000.0,100.0,376106650000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,78.0,65100930.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,91.0,1342611800.0,100.0,0.0,47.0,46746.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,83.0,35837.0,100.0,12.0,63.0,74113.0,26.0,26.0,78.0,65100930.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46703.0,100.0,86821300000.0,100.0,396595630000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,82.0,151577800.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,1118054300.0,100.0,0.0,47.0,46755.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,86.0,28212.0,100.0,8.0,61.0,78130.0,33.0,33.0,82.0,151577800.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46713.0,100.0,86704280000.0,100.0,380387800000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,84.0,236497090.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,92.0,1476158100.0,100.0,0.0,47.0,46750.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,92.0,16904.0,100.0,10.0,70.0,61106.0,30.0,30.0,84.0,236497090.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46710.0,100.0,87296960000.0,100.0,398451100000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,82.0,145815460.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,92.0,1767440000.0,100.0,0.0,47.0,46749.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,94.0,13364.0,100.0,9.0,64.0,73369.0,31.0,31.0,82.0,145815460.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46706.0,100.0,86698910000.0,100.0,384777420000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,83.0,197197330.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,1050499260.0,100.0,0.0,47.0,46753.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,92.0,16360.0,100.0,9.0,63.0,74981.0,36.0,36.0,83.0,197197330.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46712.0,100.0,85609275000.0,100.0,381197100000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,84.0,229233280.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,1044626750.0,100.0,0.0,47.0,46754.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,83.0,34870.0,100.0,9.0,61.0,78033.0,34.0,34.0,84.0,229233280.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46711.0,100.0,86227706000.0,100.0,379526480000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,77.0,52182830.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,90.0,916333400.0,100.0,0.0,47.0,46754.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,77.0,46402.0,100.0,5.0,63.0,75408.0,35.0,35.0,77.0,52182830.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46710.0,100.0,85660690000.0,100.0,385307930000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,83.0,196908480.0,100.0,0.0,89.0,0.0,100.0,12.0,100.0,0.0,91.0,1145609700.0,100.0,0.0,47.0,46752.0,100.0,0.0,100.0,172.0,100.0,12.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295098400.0,100.0,0.0,65.0,35.0,89.0,23327.0,100.0,127.0,68.0,64175.0,35.0,35.0,83.0,196908480.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,12.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46668.0,100.0,86681070000.0,100.0,371442450000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,76.0,37330256.0,100.0,0.0,89.0,0.0,100.0,14.0,100.0,0.0,91.0,1229921000.0,100.0,0.0,47.0,46748.0,100.0,0.0,100.0,172.0,100.0,14.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,89.0,23690.0,100.0,7.0,64.0,72362.0,31.0,31.0,76.0,37330256.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46710.0,100.0,87051310000.0,100.0,393769700000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
18,8001563400000.0,83.0,210520910.0,100.0,0.0,89.0,0.0,100.0,15.0,100.0,0.0,92.0,1518827600.0,100.0,0.0,47.0,46745.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,95.0,11403.0,100.0,15.0,67.0,67741.0,27.0,27.0,83.0,210520910.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46702.0,100.0,85989000000.0,100.0,399292430000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
